file,pmcid,image_type:radiology~anatomical_region:axial_region,image_type:electrography,image_type:radiology~anatomical_region:axial_region.abdomen,image_type,image_type:pathology,image_type:radiology~anatomical_region,image_type:medical_photograph,image_type:ophthalmic_imaging,image_type:radiology.ultrasound,image_type:endoscopy,image_type:radiology~anatomical_view,image_type:radiology~anatomical_region:upper_limb,image_type:radiology~attribute_angiography,image_type:radiology~contrast_status,image_type:radiology~main,image_type:radiology~anatomical_region:lower_limb,image_type:radiology~anatomical_region:axial_region.thorax,modified_label
PMC9020571_cjrt-2021-028-g001_C_3_4.webp,PMC9020571,thorax,,,radiology,,axial_region,,,,,axial,,angiography,contrast,ct,,other_thoracic_image,False
PMC9020571_cjrt-2021-028-g001_D_4_4.webp,PMC9020571,thorax,,,radiology,,axial_region,,,,,axial,,angiography,contrast,ct,,other_thoracic_image,False
PMC9021009_JKCVHL-9-055-g001_undivided_1_1.webp,PMC9021009,abdomen,,no_cholangiogram,radiology,,axial_region,,,,,axial,,angiography,contrast,ct,,,False
PMC9021009_JKCVHL-9-055-g002_A_1_2.webp,PMC9021009,,,,pathology,h&e,,,,,,,,,,,,,False
PMC9021009_JKCVHL-9-055-g002_B_2_2.webp,PMC9021009,,,,pathology,h&e,,,,,,,,,,,,,False
PMC9021009_JKCVHL-9-055-g004_undivided_1_1.webp,PMC9021009,abdomen,,no_cholangiogram,radiology,,axial_region,,,,,axial,,angiography,without_contrast,ct,,,False
PMC9021672_f1000research-11-122669-g0002_undivided_1_1.webp,PMC9021672,thorax,,,radiology,,axial_region,,,,,frontal,,no_angiography,contrast,x_ray,,other_thoracic_image,False
PMC9021672_f1000research-11-122669-g0003_undivided_1_1.webp,PMC9021672,thorax,,,radiology,,axial_region,,,,,axial,,angiography,contrast,ct,,cardiac_image,False
PMC9021672_f1000research-11-122669-g0004_undivided_1_1.webp,PMC9021672,thorax,,,radiology,,axial_region,,,,,frontal,,no_angiography,contrast,x_ray,,other_thoracic_image,False
PMC9021689_fped-10-874969-g001_undivided_1_1.webp,PMC9021689,,ekg,,electrography,,,,,,,,,,,,,,False
PMC9021874_fpsyg-13-800091-g001_undivided_1_1.webp,PMC9021874,,,,chart,,,,,,,,,,,,,,False
PMC9021874_fpsyg-13-800091-g002_A_1_2.webp,PMC9021874,thorax,,,radiology,,axial_region,,,,,axial,,no_angiography,contrast,mri,,cardiac_image,False
PMC9021874_fpsyg-13-800091-g002_B_2_2.webp,PMC9021874,neck,,,radiology,,axial_region,,,,,sagittal,,angiography,contrast,mri,,,False
PMC9022114_fsurg-09-874006-g003_undivided_1_1.webp,PMC9022114,,,,pathology,h&e,,,,,,,,,,,,,False
PMC9022142_RomJOphthalmol-66-101-g001_undivided_1_1.webp,PMC9022142,,,,ophthalmic_imaging,,,,slit_lamp_photograph,,,,,,,,,,False
PMC9022142_RomJOphthalmol-66-101-g002_undivided_1_1.webp,PMC9022142,thorax,,,radiology,,axial_region,,,doppler,,panoramic,,angiography,contrast,ultrasound,,cardiac_image,False
PMC9022142_RomJOphthalmol-66-101-g003_undivided_1_1.webp,PMC9022142,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC9022142_RomJOphthalmol-66-101-g004_undivided_1_1.webp,PMC9022142,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC9022142_RomJOphthalmol-66-101-g005_undivided_1_1.webp,PMC9022142,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC9022142_RomJOphthalmol-66-101-g006_undivided_1_1.webp,PMC9022142,,,,ophthalmic_imaging,,,,slit_lamp_photograph,,,,,,,,,,False
PMC9022144_RomJOphthalmol-66-27-g001_A_1_2.webp,PMC9022144,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC9022144_RomJOphthalmol-66-27-g001_B_2_2.webp,PMC9022144,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC9022144_RomJOphthalmol-66-27-g002_undivided_1_1.webp,PMC9022144,thorax,,,radiology,,axial_region,,,,,transesophageal,,angiography,contrast,pet,,cardiac_image,False
PMC9022146_RomJOphthalmol-66-79-g001_A_1_2.webp,PMC9022146,,,,medical_photograph,,,oral_photograph,,,,,,,,,,,False
PMC9022146_RomJOphthalmol-66-79-g001_B_2_2.webp,PMC9022146,,,,ophthalmic_imaging,,,,fundus_photograph,,,,,,,,,,False
PMC9022146_RomJOphthalmol-66-79-g002_undivided_1_1.webp,PMC9022146,,,,ophthalmic_imaging,,,,oct,,,,,,,,,,False
PMC9022146_RomJOphthalmol-66-79-g003_undivided_1_1.webp,PMC9022146,,,,ophthalmic_imaging,,,,oct,,,,,,,,,,False
PMC9022153_RomJOphthalmol-66-84-g001_undivided_1_1.webp,PMC9022153,,,,medical_photograph,,,skin_photograph,,,,,,,,,,,False
PMC9022153_RomJOphthalmol-66-84-g002_undivided_1_1.webp,PMC9022153,,,,ophthalmic_imaging,,,,oct,,,,,,,,,,False
PMC9022153_RomJOphthalmol-66-84-g003_undivided_1_1.webp,PMC9022153,,,,ophthalmic_imaging,,,,fundus_photograph,,,,,,,,,,False
PMC9022153_RomJOphthalmol-66-84-g005_B_1_1.webp,PMC9022153,,,,ophthalmic_imaging,,,,b_scan,,,,,,,,,,False
PMC9022153_RomJOphthalmol-66-84-g008_undivided_1_1.webp,PMC9022153,,,,ophthalmic_imaging,,,,b_scan,,,,,,,,,,False
PMC9022159_RomJOphthalmol-66-69-g001_A_1_2.webp,PMC9022159,,,,medical_photograph,,,oral_photograph,,,,,,,,,,,False
PMC9022159_RomJOphthalmol-66-69-g001_B_2_2.webp,PMC9022159,,,,ophthalmic_imaging,,,,slit_lamp_photograph,,,,,,,,,,False
PMC9022159_RomJOphthalmol-66-69-g002_A_1_3.webp,PMC9022159,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC9022159_RomJOphthalmol-66-69-g002_B_2_3.webp,PMC9022159,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC9022159_RomJOphthalmol-66-69-g002_C_3_3.webp,PMC9022159,,,,ophthalmic_imaging,,,,ophtalmic_angiography,,,,,,,,,,False
PMC9022470_jbji-7-75-g01_undivided_1_1.webp,PMC9022470,thorax,,,radiology,,axial_region,,,,,sagittal,,no_angiography,contrast,mri,,cardiac_image,False
PMC9022470_jbji-7-75-g02_undivided_1_1.webp,PMC9022470,thorax,,,radiology,,axial_region,,,,,sagittal,,no_angiography,contrast,mri,,cardiac_image,False
PMC9022470_jbji-7-75-g03_undivided_1_1.webp,PMC9022470,head,,,radiology,,axial_region,,,,,axial,,no_angiography,contrast,mri,,,False
PMC9022901_fcvm-09-868123-g0001_A_1_4.webp,PMC9022901,thorax,,,radiology,,axial_region,,,no_doppler,,transthoracic,,no_angiography,contrast,ultrasound,,cardiac_image,True
PMC9022901_fcvm-09-868123-g0001_B_2_4.webp,PMC9022901,thorax,,,radiology,,axial_region,,,no_doppler,,transesophageal,,no_angiography,contrast,ultrasound,,cardiac_image,True
PMC9022901_fcvm-09-868123-g0001_C_3_4.webp,PMC9022901,,,,radiology,,upper_limb,,,,,oblique,hand,angiography,contrast,x_ray,,,False
PMC9022901_fcvm-09-868123-g0001_D_4_4.webp,PMC9022901,thorax,,,radiology,,axial_region,,,doppler,,transthoracic,,angiography,contrast,ultrasound,,cardiac_image,False
PMC9022901_fcvm-09-868123-g0002_A_1_3.webp,PMC9022901,thorax,,,radiology,,axial_region,,,doppler,,transesophageal,,angiography,contrast,ultrasound,,cardiac_image,False
PMC9022901_fcvm-09-868123-g0002_B_2_3.webp,PMC9022901,thorax,,,radiology,,axial_region,,,doppler,,transesophageal,,angiography,contrast,ultrasound,,cardiac_image,False
PMC9022901_fcvm-09-868123-g0002_C_3_3.webp,PMC9022901,thorax,,,radiology,,axial_region,,,doppler,,sagittal,,angiography,contrast,ultrasound,,cardiac_image,False
PMC9023866_fgene-13-870233-g001_A_1_2.webp,PMC9023866,,,,pathology,giemsa,,,,,,,,,,,,,False
PMC9023866_fgene-13-870233-g001_B_2_2.webp,PMC9023866,,,,medical_photograph,,,oral_photograph,,,,,,,,,,,False
PMC9023866_fgene-13-870233-g002_A_1_2.webp,PMC9023866,,,,ophthalmic_imaging,,,,oct,,,,,,,,,,False
PMC9023866_fgene-13-870233-g002_B_2_2.webp,PMC9023866,,,,ophthalmic_imaging,,,,oct,,,,,,,,,,False
PMC9024036_fcvm-09-771538-g0003_A_1_2.webp,PMC9024036,thorax,,,radiology,,axial_region,,,,,axial,,angiography,contrast,ct,,other_thoracic_image,False
PMC9024036_fcvm-09-771538-g0003_B_2_2.webp,PMC9024036,thorax,,,radiology,,axial_region,,,,,axial,,angiography,contrast,ct,,other_thoracic_image,False
PMC9024051_fgene-13-836431-g003_A_1_4.webp,PMC9024051,head,,,radiology,,axial_region,,,,,frontal,,angiography,contrast,ct,,,False
PMC9024051_fgene-13-836431-g003_B_2_4.webp,PMC9024051,head,,,radiology,,axial_region,,,,,frontal,,angiography,contrast,ct,,,False
PMC9024051_fgene-13-836431-g003_C_3_4.webp,PMC9024051,head,,,radiology,,axial_region,,,,,frontal,,angiography,contrast,ct,,,False
PMC9024051_fgene-13-836431-g003_D_4_4.webp,PMC9024051,head,,,radiology,,axial_region,,,,,frontal,,angiography,contrast,x_ray,,,False
PMC9024051_fgene-13-836431-g004_undivided_1_1.webp,PMC9024051,,,,pathology,giemsa,,,,,,,,,,,,,False
PMC9024078_fped-10-827084-g002_A_1_2.webp,PMC9024078,,,,ophthalmic_imaging,,,,oct,,,,,,,,,,False
PMC9024078_fped-10-827084-g002_B_2_2.webp,PMC9024078,,,,ophthalmic_imaging,,,,gonioscopy,,,,,,,,,,False
PMC9024105_fvets-09-794255-g0001_undivided_1_1.webp,PMC9024105,,,,medical_photograph,,,skin_photograph,,,,,,,,,,,False
PMC9024105_fvets-09-794255-g0004_A_1_4.webp,PMC9024105,,,,pathology,h&e,,,,,,,,,,,,,False
PMC9024105_fvets-09-794255-g0004_B_2_4.webp,PMC9024105,,,,pathology,h&e,,,,,,,,,,,,,False
PMC9024105_fvets-09-794255-g0004_C_3_4.webp,PMC9024105,,,,pathology,h&e,,,,,,,,,,,,,False
PMC9024105_fvets-09-794255-g0004_D_4_4.webp,PMC9024105,,,,pathology,h&e,,,,,,,,,,,,,False
PMC9024331_fgene-13-848879-g004_A_1_2.webp,PMC9024331,,,,chart,,,,,,,,,,,,,,True
PMC9024331_fgene-13-848879-g004_B_2_2.webp,PMC9024331,,,,chart,,,,,,,,,,,,,,False
PMC9024331_fgene-13-848879-g005_A_1_3.webp,PMC9024331,,,,chart,,,,,,,,,,,,,,False
PMC9024331_fgene-13-848879-g005_B_2_3.webp,PMC9024331,,,,pathology,immunostaining,,,,,,,,,,,,,False
PMC9024331_fgene-13-848879-g005_C_3_3.webp,PMC9024331,,,,chart,,,,,,,,,,,,,,False
PMC9024347_fcvm-09-829392-g0001_undivided_1_1.webp,PMC9024347,thorax,,,radiology,,axial_region,,,,,intravascular,,angiography,contrast,mri,,cardiac_image,False
PMC9024400_fgene-13-853907-g001_A_1_2.webp,PMC9024400,,ekg,,electrography,,,,,,,,,,,,,,False
PMC9024400_fgene-13-853907-g001_B_2_2.webp,PMC9024400,,eeg,,electrography,,,,,,,,,,,,,,False
PMC9027808_fpsyt-13-874691-g0001_undivided_1_1.webp,PMC9027808,,,,chart,,,,,,,,,,,,,,False
PMC9027808_fpsyt-13-874691-g0002_A_1_6.webp,PMC9027808,,,,medical_photograph,,,skin_photograph,,,,,,,,,,,False
PMC9027808_fpsyt-13-874691-g0002_B_2_6.webp,PMC9027808,,,,medical_photograph,,,skin_photograph,,,,,,,,,,,False
PMC9027808_fpsyt-13-874691-g0002_C_3_6.webp,PMC9027808,,,,medical_photograph,,,skin_photograph,,,,,,,,,,,False
PMC9027808_fpsyt-13-874691-g0002_D_4_6.webp,PMC9027808,,,,pathology,h&e,,,,,,,,,,,,,False
PMC9027808_fpsyt-13-874691-g0002_E_5_6.webp,PMC9027808,,,,medical_photograph,,,skin_photograph,,,,,,,,,,,False
PMC9027808_fpsyt-13-874691-g0002_F_6_6.webp,PMC9027808,,,,medical_photograph,,,skin_photograph,,,,,,,,,,,False
PMC9027814_fimmu-13-881206-g001_A_1_3.webp,PMC9027814,,,,radiology,,upper_limb,,,,,axial,hand,angiography,contrast,x_ray,,,False
PMC9027814_fimmu-13-881206-g001_B_2_3.webp,PMC9027814,,,,pathology,immunostaining,,,,,,,,,,,,,False
PMC9027814_fimmu-13-881206-g001_C_3_3.webp,PMC9027814,,,,pathology,fish,,,,,,,,,,,,,False
PMC9030309_CCD-13-95-g001_a_1_4.webp,PMC9030309,head,,,radiology,,axial_region,,,,,occlusal,,no_angiography,contrast,ct,,,False
PMC9030309_CCD-13-95-g001_b_2_4.webp,PMC9030309,head,,,radiology,,axial_region,,,,,sagittal,,angiography,contrast,ct,,,False
PMC9030309_CCD-13-95-g001_c_3_4.webp,PMC9030309,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC9030309_CCD-13-95-g001_d_4_4.webp,PMC9030309,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC9030309_CCD-13-95-g002_a_1_4.webp,PMC9030309,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC9030309_CCD-13-95-g002_b_2_4.webp,PMC9030309,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC9030309_CCD-13-95-g002_c_3_4.webp,PMC9030309,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC9030309_CCD-13-95-g002_d_4_4.webp,PMC9030309,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC9030309_CCD-13-95-g003_a_1_4.webp,PMC9030309,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC9030309_CCD-13-95-g003_b_2_4.webp,PMC9030309,,,,pathology,h&e,,,,,,,,,,,,,True
PMC9030309_CCD-13-95-g003_c_3_4.webp,PMC9030309,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC9030309_CCD-13-95-g003_d_4_4.webp,PMC9030309,,,,medical_photograph,,,oral_photograph,,,,,,,,,,,False
PMC9030309_CCD-13-95-g004_a_1_4.webp,PMC9030309,,,,medical_photograph,,,oral_photograph,,,,,,,,,,,False
PMC9030309_CCD-13-95-g004_b_2_4.webp,PMC9030309,head,,,radiology,,axial_region,,,,,periapical,,angiography,contrast,x_ray,,,False
PMC9030309_CCD-13-95-g004_c_3_4.webp,PMC9030309,,,,medical_photograph,,,oral_photograph,,,,,,,,,,,False
PMC9030309_CCD-13-95-g004_d_4_4.webp,PMC9030309,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC9030309_CCD-13-95-g005_a_1_4.webp,PMC9030309,,,,medical_photograph,,,oral_photograph,,,,,,,,,,,False
PMC9030309_CCD-13-95-g005_b_2_4.webp,PMC9030309,head,,,radiology,,axial_region,,,,,occlusal,,angiography,contrast,ct,,,False
PMC9030309_CCD-13-95-g005_c_3_4.webp,PMC9030309,,,,medical_photograph,,,oral_photograph,,,,,,,,,,,False
PMC9030309_CCD-13-95-g005_d_4_4.webp,PMC9030309,,,,medical_photograph,,,oral_photograph,,,,,,,,,,,False
PMC9030314_CCD-13-90-g001_a_1_6.webp,PMC9030314,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC9030314_CCD-13-90-g001_b_2_6.webp,PMC9030314,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC9030314_CCD-13-90-g001_c_3_6.webp,PMC9030314,,,,medical_photograph,,,skin_photograph,,,,,,,,,,,False
PMC9030314_CCD-13-90-g001_d_4_6.webp,PMC9030314,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC9030314_CCD-13-90-g001_e_5_6.webp,PMC9030314,,,,pathology,fish,,,,,,,,,,,,,False
PMC9030314_CCD-13-90-g001_f_6_6.webp,PMC9030314,,,,medical_photograph,,,skin_photograph,,,,,,,,,,,True
PMC9030344_JMU-30-47-g001_a_1_2.webp,PMC9030344,abdomen,,no_cholangiogram,radiology,,axial_region,,,no_doppler,,axial,,no_angiography,contrast,ultrasound,,,True
PMC9030344_JMU-30-47-g001_b_2_2.webp,PMC9030344,thorax,,,radiology,,axial_region,,,doppler,,sagittal,,no_angiography,contrast,ultrasound,,cardiac_image,False
PMC9030344_JMU-30-47-g002_a_1_3.webp,PMC9030344,abdomen,,no_cholangiogram,radiology,,axial_region,,,,,frontal,,no_angiography,contrast,x_ray,,,False
PMC9030344_JMU-30-47-g002_b_2_3.webp,PMC9030344,thorax,,,radiology,,axial_region,,,,,oblique,,no_angiography,contrast,x_ray,,cardiac_image,False
PMC9030344_JMU-30-47-g002_c_3_3.webp,PMC9030344,abdomen,,no_cholangiogram,radiology,,axial_region,,,,,frontal,,no_angiography,contrast,x_ray,,,True
PMC9030344_JMU-30-47-g004_a_1_2.webp,PMC9030344,,,,endoscopy,,,,,,ig_endoscopy,,,,,,,,False
PMC9030344_JMU-30-47-g004_b_2_2.webp,PMC9030344,,,,endoscopy,,,,,,ig_endoscopy,,,,,,,,False
PMC9030348_JMU-30-45-g001_a_1_2.webp,PMC9030348,neck,,,radiology,,axial_region,,,no_doppler,,sagittal,,no_angiography,without_contrast,ultrasound,,,True
PMC9030348_JMU-30-45-g001_b_2_2.webp,PMC9030348,neck,,,radiology,,axial_region,,,doppler,,sagittal,,no_angiography,contrast,ultrasound,,,False
PMC9030354_JMU-30-50-g001_undivided_1_1.webp,PMC9030354,,,,medical_photograph,,,skin_photograph,,,,,,,,,,,False
PMC9030354_JMU-30-50-g002_undivided_1_1.webp,PMC9030354,abdomen,,no_cholangiogram,radiology,,axial_region,,,doppler,,transesophageal,,no_angiography,contrast,ultrasound,,,True
PMC9030354_JMU-30-50-g003_undivided_1_1.webp,PMC9030354,,,,medical_photograph,,,skin_photograph,,,,,,,,,,,False
PMC9030354_JMU-30-50-g004_undivided_1_1.webp,PMC9030354,abdomen,,no_cholangiogram,radiology,,axial_region,,,doppler,,axial,,angiography,contrast,ultrasound,,,False
PMC9030354_JMU-30-50-g005_undivided_1_1.webp,PMC9030354,,,,medical_photograph,,,skin_photograph,,,,,,,,,,,False
PMC9030354_JMU-30-50-g006_undivided_1_1.webp,PMC9030354,thorax,,,radiology,,axial_region,,,doppler,,transesophageal,,no_angiography,contrast,ultrasound,,cardiac_image,False
PMC9030354_JMU-30-50-g007_undivided_1_1.webp,PMC9030354,pelvis,,,radiology,,axial_region,,,doppler,,axial,,angiography,contrast,ultrasound,,,False
PMC9030355_JMU-30-59-g001_undivided_1_1.webp,PMC9030355,pelvis,,,radiology,,axial_region,,,no_doppler,,transabdominal,,angiography,contrast,ultrasound,,,False
PMC9030355_JMU-30-59-g002_undivided_1_1.webp,PMC9030355,abdomen,,cholangiogram,radiology,,axial_region,,,doppler,,transabdominal,,no_angiography,contrast,ultrasound,,,False
PMC9030355_JMU-30-59-g003_a_1_2.webp,PMC9030355,,,,radiology,,lower_limb,,,doppler,,transabdominal,,no_angiography,contrast,ultrasound,knee,,False
PMC9030355_JMU-30-59-g003_b_2_2.webp,PMC9030355,abdomen,,cholangiogram,radiology,,axial_region,,,,,sagittal,,no_angiography,contrast,mri,,,False
PMC9030355_JMU-30-59-g004_undivided_1_1.webp,PMC9030355,,,,radiology,,lower_limb,,,,,sagittal,,angiography,contrast,mri,hip,,False
PMC9030358_JMU-30-62-g001_a_1_2.webp,PMC9030358,abdomen,,cholangiogram,radiology,,axial_region,,,doppler,,transthoracic,,no_angiography,contrast,ultrasound,,,False
PMC9030358_JMU-30-62-g001_b_2_2.webp,PMC9030358,abdomen,,cholangiogram,radiology,,axial_region,,,,,frontal,,angiography,contrast,x_ray,,,False
PMC9030358_JMU-30-62-g002_a_1_2.webp,PMC9030358,abdomen,,no_cholangiogram,radiology,,axial_region,,,doppler,,transthoracic,,angiography,contrast,ultrasound,,,True
PMC9030358_JMU-30-62-g002_b_2_2.webp,PMC9030358,abdomen,,no_cholangiogram,radiology,,axial_region,,,doppler,,transvaginal,,angiography,contrast,ultrasound,,,False
PMC9030358_JMU-30-62-g003_a_1_2.webp,PMC9030358,abdomen,,no_cholangiogram,radiology,,axial_region,,,doppler,,transthoracic,,angiography,contrast,ultrasound,,,True
PMC9030358_JMU-30-62-g003_b_2_2.webp,PMC9030358,abdomen,,cholangiogram,radiology,,axial_region,,,doppler,,transvaginal,,no_angiography,contrast,ultrasound,,,False
PMC9030361_JMU-30-54-g001_a_1_2.webp,PMC9030361,pelvis,,,radiology,,axial_region,,,doppler,,transabdominal,,angiography,contrast,ultrasound,,,False
PMC9030361_JMU-30-54-g001_b_2_2.webp,PMC9030361,abdomen,,no_cholangiogram,radiology,,axial_region,,,,,axial,,angiography,contrast,ct,,,False
PMC9033202_fped-10-785735-g0002_undivided_1_1.webp,PMC9033202,,,,chart,,,,,,,,,,,,,,False
PMC9033252_fped-10-852701-g0001_A_1_7.webp,PMC9033252,,,,medical_photograph,,,oral_photograph,,,,,,,,,,,False
PMC9033252_fped-10-852701-g0001_B_2_7.webp,PMC9033252,,,,medical_photograph,,,skin_photograph,,,,,,,,,,,False
PMC9033252_fped-10-852701-g0001_C_3_7.webp,PMC9033252,thorax,,,radiology,,axial_region,,,,,frontal,,no_angiography,contrast,x_ray,,other_thoracic_image,False
PMC9033252_fped-10-852701-g0001_D_4_7.webp,PMC9033252,thorax,,,radiology,,axial_region,,,,,sagittal,,no_angiography,contrast,x_ray,,other_thoracic_image,True
PMC9033252_fped-10-852701-g0001_E_5_7.webp,PMC9033252,pelvis,,,radiology,,axial_region,,,,,frontal,,no_angiography,contrast,x_ray,,,False
PMC9033252_fped-10-852701-g0001_F_6_7.webp,PMC9033252,head,,,radiology,,axial_region,,,,,axial,,angiography,contrast,mri,,,False
PMC9033252_fped-10-852701-g0001_G_7_7.webp,PMC9033252,head,,,radiology,,axial_region,,,,,axial,,no_angiography,without_contrast,mri,,,False
PMC9033252_fped-10-852701-g0002_A_1_6.webp,PMC9033252,,,,medical_photograph,,,oral_photograph,,,,,,,,,,,True
PMC9033252_fped-10-852701-g0002_B_2_6.webp,PMC9033252,,,,medical_photograph,,,skin_photograph,,,,,,,,,,,False
PMC9033252_fped-10-852701-g0002_C_3_6.webp,PMC9033252,thorax,,,radiology,,axial_region,,,,,frontal,,no_angiography,contrast,x_ray,,other_thoracic_image,False
PMC9033252_fped-10-852701-g0002_D_4_6.webp,PMC9033252,pelvis,,,radiology,,axial_region,,,,,frontal,,no_angiography,contrast,x_ray,,,False
PMC9033252_fped-10-852701-g0002_E_5_6.webp,PMC9033252,head,,,radiology,,axial_region,,,,,axial,,angiography,contrast,mri,,,False
PMC9033252_fped-10-852701-g0002_F_6_6.webp,PMC9033252,head,,,radiology,,axial_region,,,,,axial,,angiography,contrast,mri,,,False
PMC9033252_fped-10-852701-g0003_A_1_2.webp,PMC9033252,,,,chart,,,,,,,,,,,,,,False
PMC9033252_fped-10-852701-g0003_B_2_2.webp,PMC9033252,,,,chart,,,,,,,,,,,,,,False
PMC9035387_CCID-15-721-g0001_A_1_4.webp,PMC9035387,,,,medical_photograph,,,skin_photograph,,,,,,,,,,,False
PMC9035387_CCID-15-721-g0001_B_2_4.webp,PMC9035387,,,,medical_photograph,,,skin_photograph,,,,,,,,,,,False
PMC9035387_CCID-15-721-g0001_C_3_4.webp,PMC9035387,,,,pathology,h&e,,,,,,,,,,,,,False
PMC9035387_CCID-15-721-g0001_D_4_4.webp,PMC9035387,,,,pathology,congo_red,,,,,,,,,,,,,False
PMC9035826_fimmu-13-854749-g001_below_1_1.webp,PMC9035826,,,,chart,,,,,,,,,,,,,,False
PMC9035826_fimmu-13-854749-g002_A_1_4.webp,PMC9035826,,,,pathology,pas,,,,,,,,,,,,,False
PMC9035826_fimmu-13-854749-g002_B_2_4.webp,PMC9035826,,,,pathology,pas,,,,,,,,,,,,,False
PMC9035826_fimmu-13-854749-g002_C_3_4.webp,PMC9035826,,,,pathology,methenamine_silver,,,,,,,,,,,,,False
PMC9035826_fimmu-13-854749-g002_D_4_4.webp,PMC9035826,,,,pathology,immunostaining,,,,,,,,,,,,,False
PMC9035826_fimmu-13-854749-g003_A_1_4.webp,PMC9035826,,,,pathology,methenamine_silver,,,,,,,,,,,,,False
PMC9035826_fimmu-13-854749-g003_B_2_4.webp,PMC9035826,,,,pathology,immunostaining,,,,,,,,,,,,,False
PMC9035826_fimmu-13-854749-g003_C_3_4.webp,PMC9035826,,,,pathology,immunostaining,,,,,,,,,,,,,False
PMC9035826_fimmu-13-854749-g003_D_4_4.webp,PMC9035826,,,,pathology,immunostaining,,,,,,,,,,,,,False
PMC9035904_fped-10-823374-g0002_undivided_1_1.webp,PMC9035904,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC9035908_crg-0016-0116-g01_undivided_1_1.webp,PMC9035908,,,,endoscopy,,,,,,ig_endoscopy,,,,,,,,False
PMC9035908_crg-0016-0116-g02_undivided_1_1.webp,PMC9035908,,,,endoscopy,,,,,,ig_endoscopy,,,,,,,,False
PMC9035909_cro-0015-0376-g01_a_1_2.webp,PMC9035909,,,,pathology,immunostaining,,,,,,,,,,,,,False
PMC9035909_cro-0015-0376-g01_b_2_2.webp,PMC9035909,,,,pathology,immunostaining,,,,,,,,,,,,,False
PMC9035909_cro-0015-0376-g03_undivided_1_1.webp,PMC9035909,,,,chart,,,,,,,,,,,,,,False
PMC9035912_cro-0015-0356-g01_a_1_5.webp,PMC9035912,thorax,,,radiology,,axial_region,,,,,axial,,no_angiography,contrast,ct,,other_thoracic_image,True
PMC9035912_cro-0015-0356-g01_b_2_5.webp,PMC9035912,thorax,,,radiology,,axial_region,,,,,periapical,,angiography,contrast,x_ray,,cardiac_image,False
PMC9035912_cro-0015-0356-g01_c_3_5.webp,PMC9035912,thorax,,,radiology,,axial_region,,,,,frontal,,angiography,contrast,x_ray,,cardiac_image,False
PMC9035912_cro-0015-0356-g01_d_4_5.webp,PMC9035912,thorax,,,radiology,,axial_region,,,,,frontal,,angiography,contrast,x_ray,,cardiac_image,False
PMC9035912_cro-0015-0356-g01_e_5_5.webp,PMC9035912,thorax,,,radiology,,axial_region,,,,,axial,,angiography,contrast,ct,,other_thoracic_image,False
PMC9035912_cro-0015-0356-g02_a_1_2.webp,PMC9035912,thorax,,,radiology,,axial_region,,,,,axial,,angiography,contrast,ct,,other_thoracic_image,False
